Metric,Measurement,Rank Order,Label,Salary,Job Title,Level,Country,URL
Summary,Percentile,,25th,105000,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Summary,Percentile,,75th,139000,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Summary,Percentile,,90th,155000,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Top Company,Ranking,1,ANZ,135972,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Top Company,Ranking,2,Westpac,113376,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Top Company,Ranking,3,Quantium,101160,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Top Location,Ranking,1,Sydney,137084,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Top Location,Ranking,2,Melbourne,127611,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Top Location,Ranking,3,Brisbane,93341,Data Analyst,All,Australia,https://www.levels.fyi/en-gb/t/data-analyst/locations/australia
Summary,Percentile,,Median,93341,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Summary,Percentile,,25th,80000,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Summary,Percentile,,75th,111000,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Summary,Percentile,,90th,114000,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Top Company,Ranking,1,ANZ,135972,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Top Company,Ranking,2,Commonwealth Bank,123895,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Top Company,Ranking,3,Westpac,113376,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Top Location,Ranking,1,Sydney,137084,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Top Location,Ranking,2,Melbourne,127611,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Top Location,Ranking,3,Brisbane,93341,Data Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/entry-level/locations/australia
Summary,Percentile,,Median,142254,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Summary,Percentile,,25th,125000,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Summary,Percentile,,75th,165000,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Summary,Percentile,,90th,183000,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Top Company,Ranking,1,ANZ,135972,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Top Company,Ranking,2,Westpac,113376,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Top Company,Ranking,3,Quantium,101160,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Top Location,Ranking,1,Sydney,137084,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Top Location,Ranking,2,Melbourne,127611,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Top Location,Ranking,3,Brisbane,93341,Data Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/data-analyst/levels/senior/locations/australia
Summary,Percentile,,Median,211120,Technical Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/locations/australia
Summary,Percentile,,25th,170000,Technical Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/locations/australia
Summary,Percentile,,75th,275000,Technical Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/locations/australia
Summary,Percentile,,90th,350000,Technical Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/locations/australia
Top Company,Ranking,1,Microsoft,263357,Technical Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/locations/australia
Top Company,Ranking,2,Amazon,218455,Technical Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/locations/australia
Top Company,Ranking,3,Canva,177105,Technical Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/locations/australia
Summary,Percentile,,Median,221086,Technical Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/levels/senior/locations/australia
Summary,Percentile,,25th,184000,Technical Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/levels/senior/locations/australia
Summary,Percentile,,75th,280000,Technical Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/levels/senior/locations/australia
Summary,Percentile,,90th,350000,Technical Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/levels/senior/locations/australia
Top Company,Ranking,1,Microsoft,263357,Technical Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/levels/senior/locations/australia
Top Company,Ranking,2,Amazon,218455,Technical Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/levels/senior/locations/australia
Top Company,Ranking,3,Canva,177105,Technical Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/technical-program-manager/levels/senior/locations/australia
Summary,Percentile,,Median,71436,Administrative Assistant,All,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/locations/australia
Summary,Percentile,,25th,61,Administrative Assistant,All,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/locations/australia
Summary,Percentile,,75th,82,Administrative Assistant,All,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/locations/australia
Summary,Percentile,,90th,99,Administrative Assistant,All,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/locations/australia
Summary,Percentile,,Median,61934,Administrative Assistant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/levels/entry-level/locations/australia
Summary,Percentile,,25th,50,Administrative Assistant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/levels/entry-level/locations/australia
Summary,Percentile,,75th,74000,Administrative Assistant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/levels/entry-level/locations/australia
Summary,Percentile,,90th,108000,Administrative Assistant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/levels/entry-level/locations/australia
Summary,Percentile,,Median,83885,Administrative Assistant,Senior,Australia,https://www.levels.fyi/en-gb/t/administrative-assistant/levels/senior/locations/australia
Summary,Percentile,,Median,162771,Customer Success,All,Australia,https://www.levels.fyi/en-gb/t/customer-success/locations/australia
Summary,Percentile,,25th,130000,Customer Success,All,Australia,https://www.levels.fyi/en-gb/t/customer-success/locations/australia
Summary,Percentile,,75th,292000,Customer Success,All,Australia,https://www.levels.fyi/en-gb/t/customer-success/locations/australia
Summary,Percentile,,90th,303000,Customer Success,All,Australia,https://www.levels.fyi/en-gb/t/customer-success/locations/australia
Summary,Percentile,,Median,183146,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,25th,137000,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,75th,303000,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,90th,309000,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,Median,152426,People Ops,All,Australia,https://www.levels.fyi/en-gb/t/people-ops/locations/australia
Summary,Percentile,,25th,99,People Ops,All,Australia,https://www.levels.fyi/en-gb/t/people-ops/locations/australia
Summary,Percentile,,75th,175000,People Ops,All,Australia,https://www.levels.fyi/en-gb/t/people-ops/locations/australia
Summary,Percentile,,90th,276000,People Ops,All,Australia,https://www.levels.fyi/en-gb/t/people-ops/locations/australia
Summary,Percentile,,Median,164448,People Ops,Senior,Australia,https://www.levels.fyi/en-gb/t/people-ops/levels/senior/locations/australia
Summary,Percentile,,Median,116786,Mechanical Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/locations/australia
Summary,Percentile,,25th,91000,Mechanical Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/locations/australia
Summary,Percentile,,75th,137000,Mechanical Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/locations/australia
Summary,Percentile,,90th,187000,Mechanical Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/locations/australia
Top Company,Ranking,1,Perth,123707,Mechanical Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/locations/australia
Top Company,Ranking,2,Sydney,106586,Mechanical Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/locations/australia
Top Company,Ranking,3,Melbourne,98495,Mechanical Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/locations/australia
Summary,Percentile,,Median,74861,Mechanical Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/entry-level/locations/australia
Summary,Percentile,,25th,72,Mechanical Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/entry-level/locations/australia
Summary,Percentile,,75th,80,Mechanical Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/entry-level/locations/australia
Summary,Percentile,,90th,83,Mechanical Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/entry-level/locations/australia
Top Company,Ranking,1,Perth,123707,Mechanical Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/entry-level/locations/australia
Top Company,Ranking,2,Sydney,106586,Mechanical Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/entry-level/locations/australia
Top Company,Ranking,3,Melbourne,98495,Mechanical Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/entry-level/locations/australia
Summary,Percentile,,Median,130711,Mechanical Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/senior/locations/australia
Summary,Percentile,,25th,107000,Mechanical Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/senior/locations/australia
Summary,Percentile,,75th,194000,Mechanical Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/senior/locations/australia
Summary,Percentile,,90th,204000,Mechanical Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/senior/locations/australia
Top Company,Ranking,1,Perth,123707,Mechanical Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/senior/locations/australia
Top Company,Ranking,2,Sydney,106586,Mechanical Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/senior/locations/australia
Top Company,Ranking,3,Melbourne,98495,Mechanical Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/mechanical-engineer/levels/senior/locations/australia
Summary,Percentile,,Median,130284,Biz Ops,All,Australia,https://www.levels.fyi/en-gb/t/biz-ops/locations/australia
Summary,Percentile,,25th,90,Biz Ops,All,Australia,https://www.levels.fyi/en-gb/t/biz-ops/locations/australia
Summary,Percentile,,75th,150000,Biz Ops,All,Australia,https://www.levels.fyi/en-gb/t/biz-ops/locations/australia
Summary,Percentile,,90th,177000,Biz Ops,All,Australia,https://www.levels.fyi/en-gb/t/biz-ops/locations/australia
Summary,Percentile,,Median,78548,Biz Ops,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/biz-ops/levels/entry-level/locations/australia
Summary,Percentile,,Median,149717,Biz Ops,Senior,Australia,https://www.levels.fyi/en-gb/t/biz-ops/levels/senior/locations/australia
Summary,Percentile,,25th,142000,Biz Ops,Senior,Australia,https://www.levels.fyi/en-gb/t/biz-ops/levels/senior/locations/australia
Summary,Percentile,,75th,177000,Biz Ops,Senior,Australia,https://www.levels.fyi/en-gb/t/biz-ops/levels/senior/locations/australia
Summary,Percentile,,90th,437000,Biz Ops,Senior,Australia,https://www.levels.fyi/en-gb/t/biz-ops/levels/senior/locations/australia
Summary,Percentile,,Median,178921,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,25th,155000,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,75th,212000,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,90th,269000,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Top Company,Ranking,1,Atlassian,281124,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Top Company,Ranking,2,Google,243902,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Top Company,Ranking,3,Amazon,208318,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Top Location,Ranking,1,Sydney,179852,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Top Location,Ranking,2,Perth,171451,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Top Location,Ranking,3,Melbourne,161774,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,Median,123076,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,25th,104000,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,75th,164000,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,90th,201000,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Top Company,Ranking,1,Atlassian,281124,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Top Company,Ranking,2,Google,243902,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Top Company,Ranking,3,Amazon,208318,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Top Location,Ranking,1,Sydney,179852,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Top Location,Ranking,2,Perth,171451,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Top Location,Ranking,3,Melbourne,161774,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,Median,196070,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,25th,170000,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,75th,222000,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,90th,295000,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Top Company,Ranking,1,Atlassian,281124,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Top Company,Ranking,2,Google,243902,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Top Company,Ranking,3,Amazon,208318,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Top Location,Ranking,1,Sydney,179852,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Top Location,Ranking,2,Perth,171451,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Top Location,Ranking,3,Melbourne,161774,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,Median,158188,Bizops Manager,All,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/locations/australia
Summary,Percentile,,25th,101000,Bizops Manager,All,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/locations/australia
Summary,Percentile,,75th,189000,Bizops Manager,All,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/locations/australia
Summary,Percentile,,90th,265000,Bizops Manager,All,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/locations/australia
Summary,Percentile,,Median,175295,Bizops Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/levels/senior/locations/australia
Summary,Percentile,,25th,144000,Bizops Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/levels/senior/locations/australia
Summary,Percentile,,75th,265000,Bizops Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/levels/senior/locations/australia
Summary,Percentile,,90th,280000,Bizops Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/bizops-manager/levels/senior/locations/australia
Summary,Percentile,,Median,221079,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Summary,Percentile,,25th,183000,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Summary,Percentile,,75th,264000,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Summary,Percentile,,90th,323000,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Top Company,Ranking,1,Amazon,296362,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Top Company,Ranking,2,Microsoft,237975,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Top Company,Ranking,3,Telstra,206649,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Top Location,Ranking,1,Sydney,242039,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Top Location,Ranking,2,Brisbane,228153,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Top Location,Ranking,3,Melbourne,212722,Solution Architect,All,Australia,https://www.levels.fyi/en-gb/t/solution-architect/locations/australia
Summary,Percentile,,Median,124480,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Summary,Percentile,,25th,91,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Summary,Percentile,,75th,145000,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Summary,Percentile,,90th,157000,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Top Company,Ranking,1,Amazon,296362,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Top Company,Ranking,2,Microsoft,237975,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Top Company,Ranking,3,Telstra,206649,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Top Location,Ranking,1,Sydney,239398,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Top Location,Ranking,2,Brisbane,228153,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Top Location,Ranking,3,Melbourne,212722,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia
Summary,Percentile,,Median,228153,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Summary,Percentile,,25th,192000,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Summary,Percentile,,75th,268000,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Summary,Percentile,,90th,323000,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Top Company,Ranking,1,Amazon,296362,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Top Company,Ranking,2,Microsoft,237975,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Top Company,Ranking,3,Telstra,206649,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Top Location,Ranking,1,Sydney,242039,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Top Location,Ranking,2,Brisbane,228153,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Top Location,Ranking,3,Melbourne,212722,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia
Summary,Percentile,,Median,114407,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Summary,Percentile,,25th,89,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Summary,Percentile,,75th,138000,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Summary,Percentile,,90th,160000,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Top Company,Ranking,1,Amazon,194558,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Top Company,Ranking,2,NAB,127933,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Top Company,Ranking,3,Kearney,123575,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Top Location,Ranking,1,Brisbane,146855,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Top Location,Ranking,2,Melbourne,128744,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Top Location,Ranking,3,Sydney,114538,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia
Summary,Percentile,,Median,79928,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Summary,Percentile,,25th,74,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Summary,Percentile,,75th,85,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Summary,Percentile,,90th,108000,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Top Company,Ranking,1,Amazon,194558,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Top Company,Ranking,2,NAB,127933,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Top Company,Ranking,3,Kearney,123575,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Top Location,Ranking,1,Brisbane,146855,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Top Location,Ranking,2,Melbourne,128744,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Top Location,Ranking,3,Sydney,114538,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia
Summary,Percentile,,Median,147608,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Summary,Percentile,,25th,130000,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Summary,Percentile,,75th,160000,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Summary,Percentile,,90th,215000,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Top Company,Ranking,1,Amazon,194558,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Top Company,Ranking,2,NAB,127933,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Top Company,Ranking,3,Kearney,123575,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Top Location,Ranking,1,Brisbane,146855,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Top Location,Ranking,2,Melbourne,128744,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Top Location,Ranking,3,Sydney,114538,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia
Summary,Percentile,,Median,219444,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia
Summary,Percentile,,25th,150000,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia
Summary,Percentile,,75th,263000,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia
Summary,Percentile,,90th,390000,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia
Summary,Percentile,,Median,127939,Sales Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/entry-level/locations/australia
Summary,Percentile,,Median,254775,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia
Summary,Percentile,,25th,174000,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia
Summary,Percentile,,75th,390000,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia
Summary,Percentile,,90th,432000,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia
Summary,Percentile,,Median,110417,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia
Summary,Percentile,,25th,90,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia
Summary,Percentile,,75th,145000,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia
Summary,Percentile,,90th,184000,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia
